#host-protein-ID,NCBI-gene-ID,disease-ID,disease-ID-NCI,disease-name
4690,6275,615848,25202,melanoma
4690,6275,2495,25286,Meningioma
4690,6275,156240,25500,Mesothelioma
4690,6275,160750,27121,Myositis
4690,6275,357154,29172,Oral Submucous Fibrosis
4690,6275,668,29463,Osteosarcoma
4690,6275,260950,31099,Periodontitis
4690,6275,600634,32000,Pituitary Adenoma
4690,6275,178500,34069,Pulmonary Fibrosis
4690,6275,790,35335,Retinoblastoma
4690,6275,617296,37772,Spastic Paraplegia
4690,6275,142,238461,Anaplastic thyroid carcinoma
4690,6275,155240,549473,Thyroid carcinoma
4690,6275,300813,1261473,Sarcoma
4690,6275,600209,1442903,Exostoses
4690,6275,615083,1527249,Colorectal Cancer
4690,6275,2032,1800706,Idiopathic Pulmonary Fibrosis
4690,6275,617075,2931822,Nasopharyngeal carcinoma
4690,6275,275766,3203102,Idiopathic pulmonary arterial hypertension
4692,6277,803,2736,Amyotrophic Lateral Sclerosis
4692,6277,180300,3873,Rheumatoid Arthritis
4692,6277,614740,7117,Basal cell carcinoma
4692,6277,275355,7137,Squamous cell carcinoma
4692,6277,251636,14474,Ependymoma
4692,6277,360,17636,Glioblastoma
4692,6277,617027,20428,Hyperaldosteronism
4692,6277,616,25149,Medulloblastoma
4692,6277,615848,25202,melanoma
4692,6277,2495,25286,Meningioma
4692,6277,635,27819,Neuroblastoma
4692,6277,668,29463,Osteosarcoma
4692,6277,3389,41296,Tuberculosis
4692,6277,615083,1527249,Colorectal Cancer
4693,6278,275355,7137,Squamous cell carcinoma
4693,6278,603165,11603,Dermatitis
4693,6278,73247,341106,Eosinophilic esophagitis
4693,6278,900,3495801,Granulomatosis with polyangiitis
4694,6279,69,2726,Amyloidosis
4694,6279,803,2736,Amyotrophic Lateral Sclerosis
4694,6279,208060,3850,Arteriosclerosis
4694,6279,108100,3864,Arthritis
4694,6279,180300,3873,Rheumatoid Arthritis
4694,6279,600807,4096,Asthma
4694,6279,209010,4153,Atherosclerosis
4694,6279,116,4903,Beckwith-Wiedemann Syndrome
4694,6279,275355,7137,Squamous cell carcinoma
4694,6279,2145,10278,Craniosynostosis
4694,6279,586,10674,Cystic Fibrosis
4694,6279,603165,11603,Dermatitis
4694,6279,612227,11849,Diabetes Mellitus
4694,6279,126850,13295,Duodenal Ulcer
4694,6279,613412,14868,Esophagitis
4694,6279,137280,17152,Gastritis
4694,6279,603813,20443,Hypercholesterolemia
4694,6279,97279,21670,insulinoma
4694,6279,148190,22568,Keratitis
4694,6279,601626,23418,leukemia
4694,6279,520,23487,Acute Promyelocytic Leukemia
4694,6279,151620,23646,Lichen Planus
4694,6279,160750,27121,Myositis
4694,6279,613886,28754,Obesity
4694,6279,668,29463,Osteosarcoma
4694,6279,260480,30305,Pancreatitis
4694,6279,703,30805,Bullous pemphigoid
4694,6279,260950,31099,Periodontitis
4694,6279,178200,33999,Pterygium
4694,6279,797,36202,Sarcoidosis
4694,6279,397,39483,Giant Cell Arteritis
4694,6279,192310,42384,Vasculitis
4694,6279,46487,79293,Epidermolysis Bullosa Acquisita
4694,6279,115,220668,Congenital contractural arachnodactyly
4694,6279,142,238461,Anaplastic thyroid carcinoma
4694,6279,3002,398650,Immune thrombocytopenic purpura
4694,6279,155240,549473,Thyroid carcinoma
4694,6279,600263,850666,helicobacter pylori infection
4694,6279,615083,1527249,Colorectal Cancer
4694,6279,610947,1956346,Coronary Artery Disease
4695,6280,69,2726,Amyloidosis
4695,6280,803,2736,Amyotrophic Lateral Sclerosis
4695,6280,208060,3850,Arteriosclerosis
4695,6280,108100,3864,Arthritis
4695,6280,180300,3873,Rheumatoid Arthritis
4695,6280,600807,4096,Asthma
4695,6280,209010,4153,Atherosclerosis
4695,6280,144700,7134,Renal Cell Carcinoma
4695,6280,275355,7137,Squamous cell carcinoma
4695,6280,586,10674,Cystic Fibrosis
4695,6280,603165,11603,Dermatitis
4695,6280,612227,11849,Diabetes Mellitus
4695,6280,137280,17152,Gastritis
4695,6280,360,17636,Glioblastoma
4695,6280,300323,18099,Gout
4695,6280,379,18203,Chronic granulomatous disease
4695,6280,613313,18995,Hemochromatosis
4695,6280,601626,23418,leukemia
4695,6280,151620,23646,Lichen Planus
4695,6280,605027,24299,Lymphoma
4695,6280,616,25149,Medulloblastoma
4695,6280,615848,25202,melanoma
4695,6280,29073,26764,Multiple Myeloma
4695,6280,613886,28754,Obesity
4695,6280,668,29463,Osteosarcoma
4695,6280,260480,30305,Pancreatitis
4695,6280,703,30805,Bullous pemphigoid
4695,6280,178200,33999,Pterygium
4695,6280,797,36202,Sarcoidosis
4695,6280,181500,36341,Schizophrenia
4695,6280,397,39483,Giant Cell Arteritis
4695,6280,99867,40100,Thymoma
4695,6280,192310,42384,Vasculitis
4695,6280,46487,79293,Epidermolysis Bullosa Acquisita
4695,6280,115,220668,Congenital contractural arachnodactyly
4695,6280,618511,442874,Neuropathy
4695,6280,155240,549473,Thyroid carcinoma
4695,6280,618412,557874,Global developmental delay
4695,6280,300813,1261473,Sarcoma
4695,6280,615083,1527249,Colorectal Cancer
4695,6280,215600,1623038,Cirrhosis
4695,6280,300018,1848296,DOSAGE-SENSITIVE SEX REVERSAL
4695,6280,610947,1956346,Coronary Artery Disease
4696,6281,144700,7134,Renal Cell Carcinoma
4696,6281,612227,11849,Diabetes Mellitus
4696,6281,618357,14544,Epilepsy
4696,6281,360,17636,Glioblastoma
4696,6281,616,25149,Medulloblastoma
4696,6281,2495,25286,Meningioma
4696,6281,300100,162309,Adrenoleukodystrophy
4696,6281,615083,1527249,Colorectal Cancer
4697,6282,275355,7137,Squamous cell carcinoma
4697,6282,181500,36341,Schizophrenia
4697,6282,615083,1527249,Colorectal Cancer
4698,6283,69,2726,Amyloidosis
4698,6283,617349,3486,Aortic Aneurysm
4698,6283,208060,3850,Arteriosclerosis
4698,6283,600807,4096,Asthma
4698,6283,209010,4153,Atherosclerosis
4698,6283,586,10674,Cystic Fibrosis
4698,6283,612227,11849,Diabetes Mellitus
4698,6283,131400,14457,Eosinophilia
4698,6283,251636,14474,Ependymoma
4698,6283,399,20179,Huntington Disease
4698,6283,616963,20437,Hypercalcemia
4698,6283,635,27819,Neuroblastoma
4698,6283,613886,28754,Obesity
4698,6283,259750,29456,Osteoporosis
4698,6283,668,29463,Osteosarcoma
4698,6283,342,31069,Familial Mediterranean Fever
4698,6283,171300,31511,Pheochromocytoma
4698,6283,758,33847,Pseudoxanthoma Elasticum
4698,6283,192310,42384,Vasculitis
4698,6283,904,175702,Williams Syndrome
4698,6283,155240,549473,Thyroid carcinoma
4698,6283,300018,1848296,DOSAGE-SENSITIVE SEX REVERSAL
4698,6283,610947,1956346,Coronary Artery Disease
4698,6283,653,4048306,Multiple endocrine neoplasia Type 2
4699,6284,615848,25202,melanoma
4700,6285,69,2726,Amyloidosis
4700,6285,208060,3850,Arteriosclerosis
4700,6285,108100,3864,Arthritis
4700,6285,180300,3873,Rheumatoid Arthritis
4700,6285,600807,4096,Asthma
4700,6285,209010,4153,Atherosclerosis
4700,6285,616445,6840,Candidiasis
4700,6285,144700,7134,Renal Cell Carcinoma
4700,6285,275355,7137,Squamous cell carcinoma
4700,6285,226810,7570,Celiac Disease
4700,6285,2145,10278,Craniosynostosis
4700,6285,176600,11265,Presenile dementia
4700,6285,612227,11849,Diabetes Mellitus
4700,6285,870,13080,Down Syndrome
4700,6285,251636,14474,Ependymoma
4700,6285,251992,17075,Ganglioneuroma
4700,6285,360,17636,Glioblastoma
4700,6285,605027,24299,Lymphoma
4700,6285,616,25149,Medulloblastoma
4700,6285,615848,25202,melanoma
4700,6285,2495,25286,Meningioma
4700,6285,126200,26769,Multiple Sclerosis
4700,6285,601634,27794,Neural Tube Defects
4700,6285,635,27819,Neuroblastoma
4700,6285,252183,27830,neurofibroma
4700,6285,71211,27873,Neuromyelitis Optica
4700,6285,357154,29172,Oral Submucous Fibrosis
4700,6285,668,29463,Osteosarcoma
4700,6285,168600,30567,Parkinson Disease
4700,6285,342,31069,Familial Mediterranean Fever
4700,6285,600634,32000,Pituitary Adenoma
4700,6285,797,36202,Sarcoidosis
4700,6285,181500,36341,Schizophrenia
4700,6285,617080,36572,Seizures
4700,6285,618398,79772,T-Cell Lymphoma
4700,6285,2248,152101,Hypoplastic Left Heart Syndrome
4700,6285,615293,206648,Myofibromatosis
4700,6285,31112,392784,Dermatofibrosarcoma Protuberans
4700,6285,2591,432284,Infantile myofibromatosis
4700,6285,127750,497327,Dementia
4700,6285,155240,549473,Thyroid carcinoma
4700,6285,607278,1709353,Osteofibrous Dysplasia
4700,6285,309200,1839839,MAJOR AFFECTIVE DISORDER 2
4700,6285,125480,1852197,MAJOR AFFECTIVE DISORDER 1
4702,6288,69,2726,Amyloidosis
4702,6288,208060,3850,Arteriosclerosis
4702,6288,108100,3864,Arthritis
4702,6288,180300,3873,Rheumatoid Arthritis
4702,6288,209010,4153,Atherosclerosis
4702,6288,84,15625,Fanconi Anemia
4702,6288,137760,17601,Glaucoma
4702,6288,144250,20473,Hyperlipidemia
4702,6288,635,27819,Neuroblastoma
4702,6288,613886,28754,Obesity
4702,6288,342,31069,Familial Mediterranean Fever
4702,6288,618398,79772,T-Cell Lymphoma
4702,6288,613845,740394,Hyperuricemia
4702,6288,610947,1956346,Coronary Artery Disease
4702,6288,617075,2931822,Nasopharyngeal carcinoma
4702,6288,85445,3536715,AA amyloidosis
4703,6289,69,2726,Amyloidosis
4703,6289,180300,3873,Rheumatoid Arthritis
4703,6289,137760,17601,Glaucoma
4703,6289,342,31069,Familial Mediterranean Fever
4703,6289,85445,3536715,AA amyloidosis
512,629,69,2726,Amyloidosis
512,629,180300,3873,Rheumatoid Arthritis
512,629,612227,11849,Diabetes Mellitus
512,629,601626,23418,leukemia
512,629,126200,26769,Multiple Sclerosis
512,629,589,26896,Myasthenia Gravis
512,629,613886,28754,Obesity
512,629,168600,30567,Parkinson Disease
512,629,2134,2931788,Atypical Hemolytic Uremic Syndrome
4704,6290,108100,3864,Arthritis
4704,6290,180300,3873,Rheumatoid Arthritis
4704,6290,144250,20473,Hyperlipidemia
4704,6290,613886,28754,Obesity
4704,6290,259750,29456,Osteoporosis
4705,6291,668,29463,Osteosarcoma
4706,6293,183660,85110,Severe Combined Immunodeficiency
4707,6294,69,2726,Amyloidosis
4707,6294,275355,7137,Squamous cell carcinoma
4707,6294,181500,36341,Schizophrenia
4707,6294,818,175694,Smith-Lemli-Opitz Syndrome
4707,6294,70567,206698,Cholangiocarcinoma
4707,6294,73247,341106,Eosinophilic esophagitis
4708,6295,109650,4943,Behcet Syndrome
4708,6295,137760,17601,Glaucoma
4708,6295,307500,20619,Hypogonadism
4708,6295,618221,25362,Mental Retardation
4708,6295,617024,28077,Night Blindness
4708,6295,310800,28738,Nystagmus
4708,6295,613886,28754,Obesity
4708,6295,618155,29089,Ophthalmoplegia
4708,6295,165199,29124,Optic Atrophy
4708,6295,791,35334,Retinitis Pigmentosa
4708,6295,611597,86543,Cataract
4708,6295,73256,206719,Central Neurocytoma
4708,6295,3080,3714756,Intellectual Disability
4708,6295,600790,4048273,Chorioretinal atrophy
4709,6296,609122,2940,Aneurysm
4709,6296,144250,20473,Hyperlipidemia
4709,6296,613886,28754,Obesity
4710,6297,360,17636,Glioblastoma
4710,6297,654,27708,Nephroblastoma
4710,6297,300813,1261473,Sarcoma
4711,6299,219050,10417,Cryptorchidism
4711,6299,618481,11053,Deafness
4711,6299,137760,17601,Glaucoma
4711,6299,614450,20676,Hypothyroidism
4711,6299,618221,25362,Mental Retardation
4711,6299,3303,39685,Tetralogy of Fallot
4711,6299,1203,266174,Duodenal atresia
4711,6299,3080,3714756,Intellectual Disability
4712,6300,275355,7137,Squamous cell carcinoma
4712,6300,615848,25202,melanoma
4713,6301,126200,26769,Multiple Sclerosis
4713,6301,178500,34069,Pulmonary Fibrosis
4714,6302,275355,7137,Squamous cell carcinoma
4714,6302,618357,14544,Epilepsy
4714,6302,360,17636,Glioblastoma
4714,6302,69078,23827,liposarcoma
4714,6302,635,27819,Neuroblastoma
4714,6302,668,29463,Osteosarcoma
4714,6302,300813,1261473,Sarcoma
4715,6303,208060,3850,Arteriosclerosis
4715,6303,180300,3873,Rheumatoid Arthritis
4715,6303,209010,4153,Atherosclerosis
4715,6303,109650,4943,Behcet Syndrome
4715,6303,543,6413,Burkitt Lymphoma
4715,6303,275355,7137,Squamous cell carcinoma
4715,6303,618031,10036,Corneal dystrophy
4715,6303,360,17636,Glioblastoma
4715,6303,260000,20500,Hyperoxaluria
4715,6303,148190,22568,Keratitis
4715,6303,308830,22595,Keratosis Follicularis
4715,6303,615980,23787,Lipodystrophy
4715,6303,615848,25202,melanoma
4715,6303,29073,26764,Multiple Myeloma
4715,6303,613886,28754,Obesity
4715,6303,168600,30567,Parkinson Disease
4715,6303,181500,36341,Schizophrenia
4715,6303,3389,41296,Tuberculosis
4715,6303,615083,1527249,Colorectal Cancer
4715,6303,79452,1704423,Milroy Disease
4715,6303,300018,1848296,DOSAGE-SENSITIVE SEX REVERSAL
13463,63035,520,23487,Acute Promyelocytic Leukemia
13463,63035,601347,26985,Myelodysplasia
13463,63035,790,35335,Retinoblastoma
4716,6304,144700,7134,Renal Cell Carcinoma
4716,6304,275355,7137,Squamous cell carcinoma
4716,6304,605027,24299,Lymphoma
4716,6304,668,29463,Osteosarcoma
4716,6304,790,35335,Retinoblastoma
4716,6304,615083,1527249,Colorectal Cancer
4716,6304,617075,2931822,Nasopharyngeal carcinoma
4717,6305,618400,7959,Charcot-Marie-Tooth Disease
4717,6305,615848,25202,melanoma
4717,6305,618124,31117,Peripheral Neuropathy
4718,6307,613886,28754,Obesity
4718,6307,618412,557874,Global developmental delay
4720,6309,110150,5745,Blepharoptosis
4720,6309,2014,8925,Cleft Palate
4720,6309,618481,11053,Deafness
4720,6309,618357,14544,Epilepsy
4720,6309,618221,25362,Mental Retardation
4720,6309,618364,27066,Myoclonus
4720,6309,617080,36572,Seizures
4720,6309,617441,40034,Thrombocytopenia
4720,6309,613070,85605,Liver Failure
4720,6309,611597,86543,Cataract
4720,6309,818,175694,Smith-Lemli-Opitz Syndrome
4720,6309,615381,240295,Mandibular hypoplasia
4720,6309,615458,266544,Microcornea
4720,6309,618412,557874,Global developmental delay
4720,6309,46059,1846421,Lathosterolosis
4720,6309,3080,3714756,Intellectual Disability
513,631,611597,86543,Cataract
4721,6310,69,2726,Amyloidosis
4721,6310,803,2736,Amyotrophic Lateral Sclerosis
4721,6310,616192,4134,Ataxia
4721,6310,94122,7758,Cerebellar Ataxia
4721,6310,616939,8489,Chorea
4721,6310,176600,11265,Presenile dementia
4721,6310,617282,13421,Dystonia
4721,6310,84,15625,Fanconi Anemia
4721,6310,95,16719,Friedreich Ataxia
4721,6310,399,20179,Huntington Disease
4721,6310,601626,23418,leukemia
4721,6310,520,23487,Acute Promyelocytic Leukemia
4721,6310,29073,26764,Multiple Myeloma
4721,6310,310800,28738,Nystagmus
4721,6310,613886,28754,Obesity
4721,6310,165199,29124,Optic Atrophy
4721,6310,168600,30567,Parkinson Disease
4721,6310,102300,35258,Restless Legs Syndrome
4721,6310,181500,36341,Schizophrenia
4721,6310,99867,40100,Thymoma
4721,6310,145290,151889,Hyperreflexia
4721,6310,127750,497327,Dementia
4721,6310,98755,752120,Spinocerebellar Ataxia Type 1
4721,6310,98756,752121,Spinocerebellar Ataxia Type 2
4721,6310,94147,752125,Spinocerebellar Ataxia Type 7
4721,6310,616055,1720189,Episodic Ataxia
4721,6310,2289,1863843,Neuronal intranuclear inclusion disease
4721,6310,3080,3714756,Intellectual Disability
4721,6310,211500,4082299,Bulbar palsy
4722,6311,803,2736,Amyotrophic Lateral Sclerosis
4722,6311,616192,4134,Ataxia
4722,6311,226810,7570,Celiac Disease
4722,6311,94122,7758,Cerebellar Ataxia
4722,6311,176600,11265,Presenile dementia
4722,6311,617282,13421,Dystonia
4722,6311,95,16719,Friedreich Ataxia
4722,6311,399,20179,Huntington Disease
4722,6311,126200,26769,Multiple Sclerosis
4722,6311,618291,26847,Spinal Muscular Atrophy
4722,6311,618364,27066,Myoclonus
4722,6311,635,27819,Neuroblastoma
4722,6311,310800,28738,Nystagmus
4722,6311,613886,28754,Obesity
4722,6311,618155,29089,Ophthalmoplegia
4722,6311,168600,30567,Parkinson Disease
4722,6311,618124,31117,Peripheral Neuropathy
4722,6311,102300,35258,Restless Legs Syndrome
4722,6311,791,35334,Retinitis Pigmentosa
4722,6311,181500,36341,Schizophrenia
4722,6311,617080,36572,Seizures
4722,6311,3451,37769,West Syndrome
4722,6311,683,38868,Progressive supranuclear palsy
4722,6311,107320,85278,Antiphospholipid Syndrome
4722,6311,293848,338451,Frontotemporal dementia
4722,6311,98933,393571,Multiple System Atrophy
4722,6311,127750,497327,Dementia
4722,6311,98755,752120,Spinocerebellar Ataxia Type 1
4722,6311,98756,752121,Spinocerebellar Ataxia Type 2
4722,6311,94147,752125,Spinocerebellar Ataxia Type 7
4722,6311,300813,1261473,Sarcoma
4723,6314,69,2726,Amyloidosis
4723,6314,616192,4134,Ataxia
4723,6314,94122,7758,Cerebellar Ataxia
4723,6314,616939,8489,Chorea
4723,6314,399,20179,Huntington Disease
4723,6314,615439,24437,Macular degeneration
4723,6314,126200,26769,Multiple Sclerosis
4723,6314,102300,35258,Restless Legs Syndrome
4723,6314,791,35334,Retinitis Pigmentosa
4723,6314,608118,235950,Zinc deficiency
4723,6314,617111,730292,Macular dystrophy
4723,6314,98755,752120,Spinocerebellar Ataxia Type 1
4723,6314,98756,752121,Spinocerebellar Ataxia Type 2
4723,6314,94147,752125,Spinocerebellar Ataxia Type 7
4724,6315,616192,4134,Ataxia
4724,6315,94122,7758,Cerebellar Ataxia
4724,6315,310800,28738,Nystagmus
4724,6315,168600,30567,Parkinson Disease
4724,6315,618124,31117,Peripheral Neuropathy
4724,6315,181500,36341,Schizophrenia
4724,6315,616736,40822,Tremor
4724,6315,98933,393571,Multiple System Atrophy
4724,6315,618511,442874,Neuropathy
4724,6315,616055,1720189,Episodic Ataxia
4724,6315,98934,1847987,HUNTINGTON DISEASE-LIKE 2
4724,6315,98760,4275024,Spinocerebellar ataxia type 8
4725,6317,600807,4096,Asthma
4725,6317,125,5859,Bloom Syndrome
4725,6317,275355,7137,Squamous cell carcinoma
4725,6317,618278,16059,Fibrosis
4725,6317,178500,34069,Pulmonary Fibrosis
4725,6317,215600,1623038,Cirrhosis
4725,6317,2032,1800706,Idiopathic Pulmonary Fibrosis
4726,6318,600807,4096,Asthma
4726,6318,275355,7137,Squamous cell carcinoma
4727,6319,612079,2170,Alopecia
4727,6319,69,2726,Amyloidosis
4727,6319,803,2736,Amyotrophic Lateral Sclerosis
4727,6319,208060,3850,Arteriosclerosis
4727,6319,600807,4096,Asthma
4727,6319,209010,4153,Atherosclerosis
4727,6319,125,5859,Bloom Syndrome
4727,6319,612227,11849,Diabetes Mellitus
4727,6319,603813,20443,Hypercholesterolemia
4727,6319,145750,20557,Hypertriglyceridemia
4727,6319,613886,28754,Obesity
4727,6319,101016,35828,Romano-Ward Syndrome
4727,6319,181500,36341,Schizophrenia
4727,6319,609289,39070,Syncope
4727,6319,608118,235950,Zinc deficiency
4727,6319,142,238461,Anaplastic thyroid carcinoma
4727,6319,155240,549473,Thyroid carcinoma
4727,6319,615083,1527249,Colorectal Cancer
4727,6319,610947,1956346,Coronary Artery Disease
514,632,180300,3873,Rheumatoid Arthritis
514,632,600807,4096,Asthma
514,632,144700,7134,Renal Cell Carcinoma
514,632,442,10308,Congenital Hypothyroidism
514,632,553,10481,Cushing Syndrome
514,632,612227,11849,Diabetes Mellitus
514,632,355,17205,Gaucher Disease
514,632,601198,20598,Hypocalcemia
514,632,436,20630,Hypophosphatasia
514,632,558,24796,Marfan Syndrome
514,632,615848,25202,melanoma
514,632,652,25267,Multiple Endocrine Neoplasia Type 1
514,632,29073,26764,Multiple Myeloma
514,632,635,27819,Neuroblastoma
514,632,613886,28754,Obesity
514,632,666,29434,Osteogenesis Imperfecta
514,632,618107,29454,Osteopetrosis
514,632,259750,29456,Osteoporosis
514,632,668,29463,Osteosarcoma
514,632,888,175697,Van der Woude syndrome
514,632,794,175699,Saethre-Chotzen Syndrome
514,632,310468,392525,Nephrolithiasis
514,632,164185,1282359,Ocular Cicatricial Pemphigoid
514,632,167300,1368019,Paget Disease
514,632,607278,1709353,Osteofibrous Dysplasia
514,632,610947,1956346,Coronary Artery Disease
4728,6320,616860,2871,Anemia
4728,6320,600807,4096,Asthma
4728,6320,379,18203,Chronic granulomatous disease
4728,6320,601626,23418,leukemia
4728,6320,2884,80024,Piebaldism
4728,6320,39044,220633,Uveal melanoma
4728,6320,98848,272203,Indolent Systemic Mastocytosis
4730,6323,616192,4134,Ataxia
4730,6323,275355,7137,Squamous cell carcinoma
4730,6323,94122,7758,Cerebellar Ataxia
4730,6323,611634,9952,Febrile Convulsions
4730,6323,618357,14544,Epilepsy
4730,6323,618221,25362,Mental Retardation
4730,6323,618364,27066,Myoclonus
4730,6323,635,27819,Neuroblastoma
4730,6323,310800,28738,Nystagmus
4730,6323,168600,30567,Parkinson Disease
4730,6323,617080,36572,Seizures
4730,6323,3451,37769,West Syndrome
4730,6323,616736,40822,Tremor
